OrderID,Amount,Tax,Currency,Date,Time,FileName
1430129,5.50 EUR,0.84,EUR,30-10-2024,10:36:55,hds-04-20241030_103655-6862.stm
,3.50 EUR,0.53,EUR,,,hds-04-20241029_114022-6862.stm
,,,EUR,,,hds-04-20241101_125258-6841.stm
,,,EUR,,,hds-04-20241029_132637-7018.stm
276380,9.50 EUR,1.45,EUR,01-11-2024,12:44:06,hds-04-20241101_124407-6605.stm
,,,EUR,,,hds-04-20241101_134454-7018.stm
,,,EUR,,,hds-03-20241028_193356-7018.stm
1434385,9.00 EUR,1.37,EUR,31-10-2024,11:24:21,hds-04-20241031_112421-6862.stm
276066,6.00 EUR,0.69,EUR,01-11-2024,09:58:30,hds-04-20241101_095831-6798.stm
,,,EUR,,,hds-03-20241027_114707-7018.stm
272228,5.05 EUR,0.78,EUR,28-10-2024,10:45:51,hds-04-20241028_104627-6544.stm
276489,22.60 EUR,3.45,EUR,01-11-2024,13:54:46,hds-03-20241101_135450-6683.stm
272818,5.50 EUR,0.84,EUR,28-10-2024,17:17:26,hds-03-20241028_171726-6806.stm
1434916,3.00 GBP,0.50 GBP[mag][bold: off],EUR,31-10-2024,12:12:17,hds-03-20241031_121217-6352.stm
,,,EUR,,,hds-03-20241031_205645-7018.stm
,,,EUR,,,hds-04-20241031_162202-7018.stm
,,,EUR,,,hds-03-20241028_200437-6394.stm
,,,EUR,,,hds-04-20241026_070209-6798.stm
,,,EUR,,,hds-04-20241029_204015-6986.stm
273525,10.90 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,12:33:15,hds-03-20241029_123329-6391.stm
,,,EUR,,,hds-04-20241029_124855-7018.stm
,,,EUR,,,hds-04-20241031_121707-6789.stm
271547,11.20 EUR,1.71,EUR,26-10-2024,18:22:18,hds-03-20241026_172218-6631.stm
273524,8.20 GBP,0.18 GBP[mag][bold: off],EUR,29-10-2024,12:33:12,hds-03-20241029_123312-6775.stm
1421116,,,EUR,28-10-2024,08:59:04,hds-04-20241028_085905-6529.stm
,,,EUR,,,hds-04-20241028_125220-6529.stm
1437108,3.20 GBP,0.49 GBP[mag][bold: off],EUR,31-10-2024,21:30:50,hds-04-20241031_214453-6952.stm
,,,EUR,,,hds-04-20241101_134513-6798.stm
276607,12.17 EUR,1.86,EUR,01-11-2024,16:55:04,hds-03-20241101_165504-6544.stm
275600,35.85 GBP,0.00 GBP[mag][bold: off],EUR,31-10-2024,12:59:48,hds-04-20241031_125948-6775.stm
1430253,2.00 EUR,0.31,EUR,30-10-2024,11:07:27,hds-04-20241030_110727-6454.stm
,,,EUR,,,hds-04-20241101_133732-6789.stm
,,,EUR,,,hds-03-20241029_091044-6789.stm
276825,4.00 EUR,0.61,EUR,02-11-2024,09:31:46,hds-03-20241102_093146-6631.stm
,,,EUR,,,hds-03-20241027_133258-7018.stm
,,,EUR,,,hds-03-20241026_183508-6394.stm
,,,EUR,,,hds-04-20241029_100312-6798.stm
1437741,2.80 EUR,0.41,EUR,01-11-2024,09:16:19,hds-04-20241101_091619-6841.stm
,,,EUR,,,hds-04-20241029_110627-6798.stm
272015,12.50 EUR,0.97,EUR,28-10-2024,08:35:14,hds-04-20241028_083514-6631.stm
,,,EUR,,,hds-03-20241101_133637-6391.stm
1431653,8.50 EUR,1.29,EUR,30-10-2024,13:02:43,hds-04-20241030_130243-6862.stm
,,,EUR,,,hds-04-20241029_204332-6986.stm
,,,EUR,,,hds-04-20241102_092458-7018.stm
,,,EUR,,,hds-03-20241101_103420-6841.stm
1439480,18.00 EUR,0.00,EUR,01-11-2024,13:23:22,hds-04-20241101_132323-6841.stm
1424584,,,EUR,29-10-2024,09:11:54,hds-04-20241029_091154-6529.stm
273666,4.15 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,13:34:22,hds-03-20241029_133501-6775.stm
,,,EUR,,,hds-03-20241031_125435-6901.stm
,,,EUR,,,hds-03-20241030_121453-6789.stm
271108,5.20 EUR,0.80,EUR,25-10-2024,16:22:37,hds-03-20241025_152237-6631.stm
1431784,3.50 EUR,0.53,EUR,30-10-2024,13:12:41,hds-03-20241030_131242-6862.stm
,,,EUR,,,hds-04-20241031_121535-6559.stm
,,,EUR,,,hds-03-20241031_123147-6789.stm
1422653,3.00 GBP,0.50 GBP[mag][bold: off],EUR,28-10-2024,12:46:21,hds-03-20241028_124621-6352.stm
,,,EUR,,,hds-03-20241030_122135-6789.stm
271825,9.75 EUR,1.49,EUR,27-10-2024,16:20:18,hds-03-20241027_162018-6631.stm
273204,3.25 EUR,0.50,EUR,29-10-2024,10:55:44,hds-03-20241029_105544-6631.stm
1423250,4.60 EUR,0.70,EUR,28-10-2024,15:22:01,hds-03-20241028_152201-6454.stm
1424705,2.40 EUR,0.36,EUR,29-10-2024,09:33:53,hds-03-20241029_093354-6841.stm
,,,EUR,,,hds-04-20241026_203427-6986.stm
273084,3.50 EUR,0.53,EUR,29-10-2024,09:46:43,hds-04-20241029_094643-6798.stm
1435998,,,EUR,31-10-2024,13:15:25,hds-04-20241031_131525-6529.stm
273687,18.50 EUR,inf,EUR,29-10-2024,13:50:20,hds-03-20241029_135020-6631.stm
1419730,7.20 EUR,1.10,EUR,27-10-2024,11:45:18,hds-03-20241027_114518-6454.stm
275710,2.60 EUR,0.38,EUR,31-10-2024,14:24:53,hds-03-20241031_142453-6798.stm
1418316,1.60 EUR,0.24,EUR,26-10-2024,17:46:04,hds-04-20241026_164604-6454.stm
273496,6.15 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,12:24:54,hds-03-20241029_122454-6775.stm
,,,EUR,,,hds-03-20241029_155836-6391.stm
271742,29.70 EUR,4.53,EUR,27-10-2024,12:17:47,hds-04-20241027_121747-6725.stm
1438731,,,EUR,01-11-2024,12:14:16,hds-04-20241101_121416-6529.stm
275842,16.45 EUR,2.51,EUR,31-10-2024,20:27:32,hds-04-20241031_202732-6725.stm
,,,EUR,,,hds-04-20241025_150411-6684.stm
1435801,1.75 GBP,0.29 GBP[mag][bold: off],EUR,31-10-2024,13:01:51,hds-04-20241031_130151-6352.stm
,,,EUR,,,hds-04-20241025_160659-6605.stm
275029,7.50 EUR,0.91,EUR,31-10-2024,08:41:27,hds-04-20241031_084128-6798.stm
,,,EUR,,,hds-03-20241029_132705-6798.stm
,,,EUR,,,hds-04-20241031_125512-7018.stm
271336,3.00 EUR,0.46,EUR,26-10-2024,11:39:15,hds-03-20241026_103916-6514.stm
,,,EUR,,,hds-03-20241101_142620-7018.stm
1438141,7.00 EUR,1.07,EUR,01-11-2024,11:01:54,hds-03-20241101_110155-6862.stm
276614,13.50 EUR,2.06,EUR,01-11-2024,17:05:42,hds-03-20241101_170542-6605.stm
,,,EUR,,,hds-04-20241026_181224-6986.stm
274784,9.30 EUR,1.42,EUR,30-10-2024,15:21:57,hds-04-20241030_152158-6631.stm
1437309,3.20 EUR,0.49,EUR,01-11-2024,07:30:13,hds-03-20241101_073013-6841.stm
1430585,,,EUR,30-10-2024,12:03:30,hds-03-20241030_120330-6529.stm
276543,6.70 GBP,0.00 GBP[mag][bold: off],EUR,01-11-2024,15:14:04,hds-03-20241101_151405-6775.stm
1434389,7.00 EUR,1.07,EUR,31-10-2024,11:24:54,hds-03-20241031_112455-6862.stm
272164,3.00 EUR,0.46,EUR,28-10-2024,10:15:13,hds-04-20241028_101513-6798.stm
274155,6.60 GBP,1.10 GBP[mag][bold: off],EUR,30-10-2024,10:22:48,hds-03-20241030_102248-6775.stm
,,,EUR,,,hds-03-20241027_085932-7018.stm
273862,12.40 EUR,1.85,EUR,29-10-2024,19:44:07,hds-04-20241029_194407-6631.stm
276415,21.35 EUR,3.27,EUR,01-11-2024,13:00:21,hds-04-20241101_130021-6544.stm
,,,EUR,,,hds-03-20241031_113956-6684.stm
1424811,7.90 EUR,1.19,EUR,29-10-2024,09:57:52,hds-04-20241029_095753-6841.stm
,,,EUR,,,hds-03-20241028_142549-6391.stm
276116,8.40 EUR,1.26,EUR,01-11-2024,10:30:29,hds-04-20241101_103029-6631.stm
271781,3.25 EUR,0.50,EUR,27-10-2024,14:14:26,hds-03-20241027_141427-6631.stm
1437971,11.00 EUR,1.67,EUR,01-11-2024,10:16:49,hds-03-20241101_101649-6841.stm
276718,1.50 EUR,0.21,EUR,01-11-2024,20:42:34,hds-03-20241101_204234-6631.stm
1422464,2.00 GBP,0.33 GBP[mag][bold: off],EUR,28-10-2024,12:32:27,hds-03-20241028_123227-6352.stm
275786,3.95 EUR,0.60,EUR,31-10-2024,17:04:16,hds-04-20241031_170416-6544.stm
276481,0.00 EUR,0.00,EUR,01-11-2024,13:46:44,hds-03-20241101_134644-6631.stm
1429785,3.50 EUR,0.53,EUR,30-10-2024,09:25:56,hds-03-20241030_092556-6862.stm
,,,EUR,,,hds-04-20241029_095752-6841.stm
275055,66.00 GBP,0.00 GBP[mag][bold: off],EUR,31-10-2024,09:07:16,hds-03-20241031_090742-6391.stm
275814,20.55 EUR,3.13,EUR,31-10-2024,19:04:18,hds-03-20241031_193851-6544.stm
,,,EUR,,,hds-04-20241101_113425-6605.stm
,,,EUR,,,hds-03-20241029_214956-6986.stm
275289,5.50 EUR,0.84,EUR,31-10-2024,11:13:02,hds-03-20241031_111302-6798.stm
276487,13.00 EUR,1.98,EUR,01-11-2024,13:54:22,hds-04-20241101_135422-6631.stm
,9.20 EUR,1.41,EUR,,,hds-04-20241025_211848-6953.stm
,,,EUR,,,hds-03-20241030_164357-7018.stm
,,,EUR,,,hds-03-20241030_113616-6798.stm
272842,5.00 EUR,0.73,EUR,28-10-2024,18:20:11,hds-04-20241028_182012-6631.stm
1425525,,,EUR,29-10-2024,12:06:13,hds-03-20241029_120613-6529.stm
,,,EUR,,,hds-03-20241027_180909-7018.stm
275606,3.15 GBP,0.00 GBP[mag][bold: off],EUR,31-10-2024,13:04:03,hds-03-20241031_130403-6775.stm
,,,EUR,,,hds-04-20241025_170256-7018.stm
1425217,2.00 EUR,0.29,EUR,29-10-2024,11:35:15,hds-04-20241029_113516-6841.stm
,4.00 EUR,0.61,EUR,,,hds-04-20241101_091811-6798.stm
272133,16.50 GBP,0.00 GBP[mag][bold: off],EUR,28-10-2024,09:54:19,hds-04-20241028_095432-6391.stm
,,,EUR,,,hds-04-20241101_154547-6605.stm
1426882,3.50 EUR,0.53,EUR,29-10-2024,13:21:54,hds-04-20241029_132155-6862.stm
1441261,7.00 EUR,1.07,EUR,02-11-2024,07:31:52,hds-03-20241102_073152-6970.stm
271531,7.50 EUR,1.14,EUR,26-10-2024,17:55:59,hds-03-20241026_165559-6631.stm
276660,23.00 EUR,0.00,EUR,01-11-2024,18:45:30,hds-03-20241101_184531-6631.stm
,,,EUR,,,hds-03-20241028_130921-6798.stm
271389,11.80 EUR,1.79,EUR,26-10-2024,13:10:23,hds-04-20241026_121024-6798.stm
,,,EUR,,,hds-04-20241101_085101-7018.stm
276534,37.10 EUR,4.74,EUR,01-11-2024,14:40:44,hds-04-20241101_144044-6683.stm
274943,5.70 EUR,0.87,EUR,31-10-2024,06:30:31,hds-04-20241031_063031-6798.stm
1425340,1.50 EUR,0.23,EUR,29-10-2024,11:57:58,hds-03-20241029_115758-6862.stm
273638,5.80 EUR,0.88,EUR,29-10-2024,13:19:52,hds-03-20241029_131952-6798.stm
271436,4.70 EUR,0.71,EUR,26-10-2024,14:08:56,hds-03-20241026_130856-6631.stm
1426714,2.50 GBP,0.42 GBP[mag][bold: off],EUR,29-10-2024,13:05:35,hds-04-20241029_130535-6352.stm
,,,EUR,,,hds-03-20241029_124031-6798.stm
,,,EUR,,,hds-03-20241029_191204-6986.stm
272797,22.00 EUR,inf,EUR,28-10-2024,16:37:27,hds-03-20241028_163727-6798.stm
,,,EUR,,,hds-04-20241029_174129-6605.stm
272859,1.10 EUR,0.16,EUR,28-10-2024,19:20:45,hds-03-20241028_192045-6544.stm
276725,14.00 EUR,2.14,EUR,01-11-2024,20:52:55,hds-04-20241101_205337-6544.stm
,,,EUR,,,hds-03-20241028_192812-7018.stm
,,,EUR,,,hds-03-20241029_125119-6789.stm
,,,EUR,,,hds-03-20241030_165249-6391.stm
272077,4.00 EUR,0.59,EUR,28-10-2024,09:19:44,hds-03-20241028_091944-6631.stm
,,,EUR,,,hds-03-20241026_172138-6683.stm
1433282,3.50 EUR,0.53,EUR,31-10-2024,08:00:49,hds-03-20241031_080050-6841.stm
,,,EUR,,,hds-03-20241026_202825-6986.stm
,,,EUR,,,hds-04-20241101_123906-6391.stm
272583,19.50 EUR,2.98,EUR,28-10-2024,12:40:51,hds-04-20241028_124101-6683.stm
1421678,7.00 EUR,1.07,EUR,28-10-2024,11:32:24,hds-03-20241028_113224-6862.stm
271687,3.30 EUR,0.48,EUR,27-10-2024,09:59:50,hds-03-20241027_095950-6631.stm
,,,EUR,,,hds-04-20241029_183031-6986.stm
275870,3.50 EUR,0.53,EUR,31-10-2024,22:52:19,hds-03-20241031_225300-6544.stm
,,,EUR,,,hds-04-20241028_115147-6798.stm
276437,4.90 GBP,0.00 GBP[mag][bold: off],EUR,01-11-2024,13:13:57,hds-03-20241101_131357-6775.stm
1420391,3.50 EUR,0.53,EUR,27-10-2024,16:04:43,hds-04-20241027_160444-6454.stm
1430372,1.10 EUR,0.17,EUR,30-10-2024,11:39:11,hds-04-20241030_113911-6862.stm
,,,EUR,,,hds-04-20241028_125423-6798.stm
1429397,,,EUR,30-10-2024,08:24:24,hds-04-20241030_082424-6529.stm
276778,2.60 EUR,0.38,EUR,02-11-2024,07:55:31,hds-03-20241102_075532-6798.stm
,,,EUR,,,hds-04-20241030_132504-6971.stm
,,,EUR,,,hds-04-20241026_173529-6514.stm
272781,12.80 EUR,1.96,EUR,28-10-2024,15:39:43,hds-04-20241028_154008-6683.stm
272807,19.30 GBP,0.00 GBP[mag][bold: off],EUR,28-10-2024,16:53:38,hds-04-20241028_165345-6391.stm
273839,5.05 EUR,0.77,EUR,29-10-2024,18:33:33,hds-03-20241029_183333-6631.stm
,,,EUR,,,hds-04-20241029_193505-6986.stm
276222,7.60 EUR,1.14,EUR,01-11-2024,11:32:55,hds-04-20241101_113256-6798.stm
271997,9.90 EUR,1.51,EUR,28-10-2024,08:21:29,hds-03-20241028_082130-6798.stm
276086,4.90 GBP,0.00 GBP[mag][bold: off],EUR,01-11-2024,10:15:53,hds-04-20241101_101554-6775.stm
,,,EUR,,,hds-04-20241030_102008-6529.stm
,,,EUR,,,hds-03-20241026_194929-6986.stm
274651,1.00 GBP,0.00 GBP[mag][bold: off],EUR,30-10-2024,13:16:23,hds-03-20241030_131623-6775.stm
276101,22.90 EUR,3.49,EUR,01-11-2024,10:22:31,hds-04-20241101_102241-6683.stm
274430,13.73 EUR,2.08,EUR,30-10-2024,11:59:53,hds-03-20241030_115954-6605.stm
1428919,2.30 EUR,0.34,EUR,29-10-2024,21:07:31,hds-04-20241029_210731-6454.stm
,,,EUR,,,hds-03-20241029_072508-6798.stm
273872,103.95 EUR,15.85,EUR,29-10-2024,20:20:29,hds-03-20241029_202029-6514.stm
,,,EUR,,,hds-03-20241031_122015-7018.stm
,,,EUR,,,hds-04-20241030_183712-7018.stm
,,,EUR,,,hds-03-20241027_094450-7018.stm
1434446,0.00 EUR,0.00,EUR,31-10-2024,11:38:53,hds-03-20241031_113853-6970.stm
1434756,2.50 EUR,0.38,EUR,31-10-2024,12:06:37,hds-03-20241031_120638-6862.stm
,,,EUR,,,hds-04-20241101_181835-6725.stm
274905,80.00 EUR,12.20,EUR,30-10-2024,20:04:30,hds-04-20241030_200430-6514.stm
275284,3.00 EUR,0.46,EUR,31-10-2024,11:11:50,hds-03-20241031_111151-6798.stm
273806,4.00 EUR,0.61,EUR,29-10-2024,16:44:24,hds-03-20241029_164425-6631.stm
,,,EUR,,,hds-03-20241028_183832-6514.stm
,,,EUR,,,hds-04-20241028_062811-6798.stm
271450,8.00 EUR,1.22,EUR,26-10-2024,14:39:23,hds-04-20241026_133929-6798.stm
271732,4.50 EUR,0.64,EUR,27-10-2024,11:57:44,hds-03-20241027_115744-6631.stm
1420313,13.20 EUR,2.01,EUR,27-10-2024,15:27:20,hds-04-20241027_152720-6454.stm
1427181,1.10 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,14:28:04,hds-04-20241029_142804-6352.stm
1420925,9.00 EUR,1.34,EUR,28-10-2024,08:19:43,hds-04-20241028_081944-6841.stm
,,,EUR,,,hds-04-20241028_151710-6798.stm
273815,4.60 EUR,0.70,EUR,29-10-2024,17:08:25,hds-03-20241029_170825-6544.stm
,,,EUR,,,hds-04-20241030_121112-6798.stm
271520,29.75 EUR,4.54,EUR,26-10-2024,17:32:33,hds-03-20241026_163233-6544.stm
,,,EUR,,,hds-04-20241030_154732-7018.stm
276345,14.80 GBP,0.00 GBP[mag][bold: off],EUR,01-11-2024,12:29:00,hds-03-20241101_122932-6391.stm
,,,EUR,,,hds-04-20241028_124758-6789.stm
272213,4.80 EUR,0.72,EUR,28-10-2024,10:39:15,hds-03-20241028_103916-6798.stm
,,,EUR,,,hds-04-20241031_182053-7018.stm
,,,EUR,,,hds-04-20241101_075807-6798.stm
1426296,2.00 GBP,0.33 GBP[mag][bold: off],EUR,29-10-2024,12:37:35,hds-04-20241029_123735-6352.stm
275870,3.50 EUR,0.53,EUR,31-10-2024,22:52:19,hds-03-20241031_225335-6544.stm
,,,EUR,,,hds-03-20241026_092758-6798.stm
272004,9.20 EUR,1.40,EUR,28-10-2024,08:26:02,hds-03-20241028_082602-6798.stm
271733,2.50 EUR,0.38,EUR,27-10-2024,11:58:29,hds-03-20241027_115829-6631.stm
1426175,1.50 GBP,0.25 GBP[mag][bold: off],EUR,29-10-2024,12:31:32,hds-03-20241029_123132-6352.stm
,,,EUR,,,hds-04-20241028_104639-6841.stm
274119,7.00 EUR,1.07,EUR,30-10-2024,10:00:00,hds-03-20241030_100000-6683.stm
272762,3.25 EUR,0.50,EUR,28-10-2024,15:12:09,hds-04-20241028_151209-6631.stm
1421875,3.00 GBP,0.50 GBP[mag][bold: off],EUR,28-10-2024,12:02:20,hds-03-20241028_120220-6352.stm
1424545,0.50 GBP,0.08 GBP[mag][bold: off],EUR,29-10-2024,09:06:47,hds-03-20241029_090647-6352.stm
276259,2.30 EUR,0.35,EUR,01-11-2024,12:04:15,hds-03-20241101_120415-6544.stm
271451,8.75 EUR,1.34,EUR,26-10-2024,14:42:37,hds-03-20241026_134238-6544.stm
1423187,1.20 EUR,0.18,EUR,28-10-2024,14:39:59,hds-03-20241028_143959-6454.stm
276722,79.95 EUR,12.19,EUR,01-11-2024,20:47:23,hds-04-20241101_204723-6514.stm
1433516,1.00 GBP,0.17 GBP[mag][bold: off],EUR,31-10-2024,08:39:40,hds-03-20241031_083940-6352.stm
1425318,3.50 EUR,0.53,EUR,29-10-2024,11:55:44,hds-04-20241029_115545-6841.stm
271922,4.50 EUR,0.69,EUR,28-10-2024,06:27:39,hds-03-20241028_062740-6798.stm
,,,EUR,,,hds-03-20241026_182425-6986.stm
1434382,7.50 EUR,1.14,EUR,31-10-2024,11:23:52,hds-03-20241031_112352-6862.stm
,,,EUR,,,hds-04-20241028_094002-6798.stm
1419681,1.60 EUR,0.23,EUR,27-10-2024,11:22:43,hds-04-20241027_112244-6454.stm
,,,EUR,,,hds-03-20241101_160217-7018.stm
272794,4.50 EUR,0.69,EUR,28-10-2024,16:24:30,hds-04-20241028_162430-6631.stm
,,,EUR,,,hds-04-20241029_173529-7018.stm
271252,187.00 EUR,inf,EUR,25-10-2024,22:51:29,hds-04-20241025_215130-6970.stm
275829,5.00 EUR,0.76,EUR,31-10-2024,19:37:03,hds-03-20241031_193703-6631.stm
,,,EUR,,,hds-04-20241030_185513-7018.stm
1430892,,,EUR,30-10-2024,12:14:37,hds-04-20241030_121437-6529.stm
275769,14.00 EUR,0.00,EUR,31-10-2024,16:22:30,hds-04-20241031_162230-6798.stm
1437117,3.20 EUR,0.49,EUR,31-10-2024,21:47:41,hds-04-20241031_214741-6952.stm
,,,EUR,,,hds-04-20241030_193148-7018.stm
271871,11.50 EUR,1.75,EUR,27-10-2024,18:14:34,hds-04-20241027_181434-6631.stm
1421732,9.00 EUR,1.38,EUR,28-10-2024,11:45:44,hds-04-20241028_114544-6862.stm
,,,EUR,,,hds-03-20241101_102144-6789.stm
271644,7.00 EUR,inf,EUR,26-10-2024,21:58:32,hds-03-20241026_205905-6970.stm
1436726,42.00 EUR,6.41,EUR,31-10-2024,18:04:14,hds-04-20241031_180415-6970.stm
,,,EUR,,,hds-04-20241029_185204-6986.stm
1424599,,,EUR,29-10-2024,09:14:34,hds-04-20241029_091435-6529.stm
276354,17.00 GBP,0.00 GBP[mag][bold: off],EUR,01-11-2024,12:33:51,hds-03-20241101_123404-6391.stm
,,,EUR,,,hds-04-20241029_125622-6789.stm
,,,EUR,,,hds-04-20241030_190924-7018.stm
1422549,4.50 GBP,0.75 GBP[mag][bold: off],EUR,28-10-2024,12:38:17,hds-04-20241028_123817-6352.stm
1431056,,,EUR,30-10-2024,12:22:03,hds-03-20241030_122203-6529.stm
276267,5.40 GBP,0.00 GBP[mag][bold: off],EUR,01-11-2024,12:05:39,hds-04-20241101_120539-6775.stm
276419,41.90 GBP,0.00 GBP[mag][bold: off],EUR,01-11-2024,13:02:38,hds-04-20241101_130251-6391.stm
1434312,3.00 GBP,0.50 GBP[mag][bold: off],EUR,31-10-2024,11:05:55,hds-03-20241031_110555-6352.stm
,,,EUR,,,hds-04-20241031_102826-7018.stm
,,,EUR,,,hds-04-20241029_072752-6798.stm
271379,19.50 EUR,2.97,EUR,26-10-2024,12:52:51,hds-04-20241026_115252-6605.stm
,,,EUR,,,hds-04-20241101_114429-6725.stm
,,,EUR,,,hds-03-20241025_182115-7018.stm
271106,15.80 GBP,0.00 GBP[mag][bold: off],EUR,25-10-2024,16:21:40,hds-03-20241025_152145-6391.stm
,12.10 EUR,1.84,EUR,,,hds-04-20241030_131712-6970.stm
274080,2.50 EUR,0.38,EUR,30-10-2024,09:37:52,hds-04-20241030_093753-6798.stm
,,,EUR,,,hds-03-20241029_093452-6841.stm
1435978,5.50 EUR,0.84,EUR,31-10-2024,13:13:30,hds-03-20241031_131330-6862.stm
,,,EUR,,,hds-04-20241030_093752-6798.stm
1424575,1.00 GBP,0.17 GBP[mag][bold: off],EUR,29-10-2024,09:10:34,hds-04-20241029_091034-6352.stm
,,,EUR,,,hds-03-20241030_120413-6789.stm
,,,EUR,,,hds-04-20241029_114514-6559.stm
,,,EUR,,,hds-03-20241028_164901-6391.stm
272531,5.50 EUR,0.84,EUR,28-10-2024,12:23:36,hds-04-20241028_122336-6798.stm
1420335,3.60 EUR,0.53,EUR,27-10-2024,15:38:04,hds-03-20241027_153804-6454.stm
,,,EUR,,,hds-03-20241030_163948-7018.stm
1437371,1.00 EUR,0.15,EUR,01-11-2024,08:04:59,hds-03-20241101_080459-6862.stm
,,,EUR,,,hds-04-20241101_130553-6789.stm
271166,5.00 EUR,0.76,EUR,25-10-2024,18:47:28,hds-03-20241025_174728-6631.stm
275827,2.50 EUR,0.37,EUR,31-10-2024,19:33:15,hds-03-20241031_193316-6631.stm
1439669,2.50 EUR,0.38,EUR,01-11-2024,13:58:35,hds-04-20241101_135835-6841.stm
1431811,,,EUR,30-10-2024,13:15:17,hds-04-20241030_131517-6529.stm
,,,EUR,,,hds-04-20241028_165339-6391.stm
274629,3.10 EUR,0.46,EUR,30-10-2024,13:06:08,hds-03-20241030_130608-6798.stm
,,,EUR,,,hds-03-20241101_092519-6529.stm
1436028,4.00 EUR,0.61,EUR,31-10-2024,13:18:47,hds-03-20241031_131848-6862.stm
,,,EUR,,,hds-04-20241029_203825-6986.stm
,,,EUR,,,hds-04-20241029_154742-6798.stm
1438750,12.00 EUR,1.82,EUR,01-11-2024,12:15:44,hds-04-20241101_121544-6862.stm
1427095,3.10 EUR,0.24,EUR,29-10-2024,13:59:39,hds-03-20241029_135939-6454.stm
,,,EUR,,,hds-03-20241025_183653-7018.stm
271828,8.40 EUR,1.28,EUR,27-10-2024,16:30:58,hds-03-20241027_163058-6631.stm
1424852,1.50 EUR,0.23,EUR,29-10-2024,10:08:40,hds-04-20241029_100840-6862.stm
,,,EUR,,,hds-03-20241030_075659-6970.stm
,,,EUR,,,hds-04-20241029_095131-6798.stm
,,,EUR,,,hds-03-20241030_082730-6683.stm
271245,16.60 EUR,2.54,EUR,25-10-2024,22:19:53,hds-04-20241025_211953-6544.stm
273470,27.50 EUR,4.20,EUR,29-10-2024,12:16:18,hds-04-20241029_121654-6683.stm
1434407,7.50 EUR,1.13,EUR,31-10-2024,11:28:58,hds-03-20241031_112858-6841.stm
273046,13.80 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,09:23:47,hds-03-20241029_092355-6391.stm
1425331,,,EUR,29-10-2024,11:57:03,hds-03-20241029_115703-6529.stm
271459,8.00 EUR,1.19,EUR,26-10-2024,15:14:28,hds-04-20241026_141428-6631.stm
1433534,,,EUR,31-10-2024,08:40:11,hds-03-20241031_084011-6529.stm
,,,EUR,,,hds-04-20241028_075623-6841.stm
273877,4.50 EUR,0.68,EUR,29-10-2024,20:41:45,hds-03-20241029_204145-6631.stm
273449,13.50 EUR,1.83,EUR,29-10-2024,12:11:10,hds-03-20241029_121110-6798.stm
271970,2.50 EUR,inf,EUR,28-10-2024,07:54:07,hds-03-20241028_075407-6970.stm
1430028,1.00 GBP,0.17 GBP[mag][bold: off],EUR,30-10-2024,10:11:59,hds-04-20241030_101200-6352.stm
,,,EUR,,,hds-03-20241102_103333-7018.stm
,,,EUR,,,hds-04-20241101_022026-7013.stm
,,,EUR,,,hds-04-20241029_073540-6798.stm
,,,EUR,,,hds-03-20241029_100521-6798.stm
1438258,7.00 EUR,1.07,EUR,01-11-2024,11:30:12,hds-03-20241101_113013-6862.stm
,,,EUR,,,hds-03-20241031_063927-6798.stm
1425453,,,EUR,29-10-2024,12:04:09,hds-03-20241029_120409-6529.stm
1425137,6.00 EUR,0.92,EUR,29-10-2024,11:12:19,hds-03-20241029_111219-6862.stm
,,,EUR,,,hds-03-20241102_101053-7018.stm
,,,EUR,,,hds-03-20241030_103040-6529.stm
276231,2.50 EUR,0.38,EUR,01-11-2024,11:41:16,hds-03-20241101_114117-6798.stm
,,,EUR,,,hds-04-20241026_192430-6986.stm
,,,EUR,,,hds-04-20241029_135616-6798.stm
,,,EUR,,,hds-04-20241030_185850-7018.stm
1421039,,,EUR,28-10-2024,08:45:33,hds-03-20241028_084533-6529.stm
272840,14.00 EUR,2.13,EUR,28-10-2024,18:17:03,hds-04-20241028_181704-6806.stm
1441476,3.00 EUR,0.46,EUR,02-11-2024,09:45:46,hds-03-20241102_094546-6454.stm
,,,EUR,,,hds-03-20241030_194807-6394.stm
273364,3.50 EUR,0.53,EUR,29-10-2024,11:54:19,hds-04-20241029_115420-6798.stm
271509,2.50 EUR,0.38,EUR,26-10-2024,17:04:44,hds-04-20241026_160444-6631.stm
1441540,5.60 EUR,0.83,EUR,02-11-2024,10:15:36,hds-03-20241102_101536-6454.stm
273961,8.00 EUR,1.22,EUR,30-10-2024,08:03:28,hds-03-20241030_080328-6798.stm
1438198,16.00 EUR,2.44,EUR,01-11-2024,11:15:48,hds-03-20241101_111548-6862.stm
272770,12.90 EUR,1.97,EUR,28-10-2024,15:20:27,hds-03-20241028_152028-6631.stm
274045,0.00 EUR,0.00,EUR,30-10-2024,09:08:45,hds-04-20241030_090845-6798.stm
1422713,,,EUR,28-10-2024,12:52:27,hds-03-20241028_125228-6529.stm
,145.35 EUR,1.14,EUR,,,hds-04-20241026_214314-6970.stm
1426187,3.00 GBP,0.50 GBP[mag][bold: off],EUR,29-10-2024,12:32:14,hds-03-20241029_123214-6352.stm
